timestamp,full_time,region,work_site,male,age,education,phd,english_level,position,title,programming_language,industry,company_type,number_of_employees,total_experience,salary,salary_change,bonus
29/11/2021 11:14,1,Чернівці,Віддалено,1,24,Вища,Немає,5,Sales Manager,,,"E-commerce, ERP, Mobile",Аутсорсингова,до 200,1.5,1200,400.0,800
29/11/2021 11:14,1,Київ,Віддалено,1,25,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Senior,Python,"Data Science, Fintech, Machine Learning",Аутсорсингова,понад 1000,4.0,3800,1000.0,190
29/11/2021 11:14,1,Львів,"Частково віддалено, частково в офісі",1,33,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,JavaScript,"Big Data, Cloud Computing, customer service",Аутстафінгова,понад 1000,9.0,3450,500.0,
29/11/2021 11:14,1,Івано-Франківськ,Віддалено,1,36,Вища,Немає,4,"DevOps, SysAdmin",Middle,,"Cloud Computing, Mobile",Аутсорсингова,понад 1000,3.0,4200,2200.0,
29/11/2021 11:15,1,Київ,Віддалено,1,30,Дві вищі,Немає,5,"Analyst (Business, Data, System)",Senior,SQL,Adtech,Продуктова,до 200,5.0,4100,500.0,
29/11/2021 11:15,1,Харків,Віддалено,1,35,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"High Load Systems, Telecom",Аутстафінгова,до 200,9.0,3500,150.0,30
29/11/2021 11:15,1,Київ,Віддалено,1,32,Вища,Кандидат наук,6,"Data Science, Machine Learning, Big Data",Team Lead,Python,"Data Science, Machine Learning",Стартап,до 200,9.0,8250,0.0,
29/11/2021 11:15,1,Львів,Віддалено,1,19,Студент,Немає,6,"Data Science, Machine Learning, Big Data",Middle,Python,"Big Data, E-commerce",Аутсорсингова,понад 1000,1.0,2280,1500.0,
29/11/2021 11:15,1,Київ,"Частково віддалено, частково в офісі",0,20,Студент,Немає,5,ERP/CRM,,Інше,ERP,Продуктова,до 1000,1.0,800,0.0,
29/11/2021 11:15,1,Київ,Віддалено,0,24,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Senior,Python,Fintech,Аутсорсингова,до 200,4.0,6600,3200.0,
29/11/2021 11:15,1,Київ,"Частково віддалено, частково в офісі",1,38,Середня,Немає,4,"Analyst (Business, Data, System)",Senior,,E-commerce,Продуктова,Лише я,3.0,1500,0.0,
29/11/2021 11:15,1,Дніпро,Віддалено,1,35,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Tech Lead,Java,Gambling,Аутсорсингова,до 200,8.0,5000,1000.0,1500
29/11/2021 11:15,1,Київ,Віддалено,1,37,Середня,Немає,4,"DevOps, SysAdmin",Team Lead,Python,"Cloud Computing, Fintech, High Load Systems",Аутстафінгова,до 200,5.0,6500,4000.0,800
29/11/2021 11:16,1,Київ,"Частково віддалено, частково в офісі",1,22,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Senior,Python,"Machine Learning, Mobile",Стартап,до 50,3.0,6000,3200.0,
29/11/2021 11:16,1,Харків,В офісі,0,21,Вища,Немає,4,HR,Junior,,"GameDev, Mobile, Robotics",Аутсорсингова,понад 1000,1.0,550,300.0,
29/11/2021 11:16,1,Дніпро,Віддалено,1,33,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,"Insurance, Medtech",Продуктова,до 10 спеціалістів,0.5,800,200.0,
29/11/2021 11:16,1,Київ,Віддалено,1,23,Студент,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,Java,E-commerce,Аутсорсингова,понад 1000,1.5,1415,715.0,
29/11/2021 11:16,1,Львів,"Частково віддалено, частково в офісі",1,23,Вища,Немає,6,DBA,,SQL,E-commerce,Аутсорсингова,понад 1000,0.25,175,-500.0,155
29/11/2021 11:16,1,Дніпро,"Частково віддалено, частково в офісі",0,42,Вища,Немає,6,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",,Java,"Data Science, Fintech, Insurance",Аутстафінгова,до 200,10.0,9600,100.0,
29/11/2021 11:17,1,Харків,"Частково віддалено, частково в офісі",1,30,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,"Media, Mobile, Telecom",Аутсорсингова,понад 1000,7.0,4500,700.0,
29/11/2021 11:17,1,Київ,Віддалено,0,28,Вища,Немає,3,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,"ERP, Logistics, Mobile",Аутсорсингова,до 200,6.0,1400,500.0,500
29/11/2021 11:17,0,Київ,Віддалено,1,29,Середня,Немає,4,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Team Lead,,"AR/VR, E-commerce, GameDev",Продуктова,до 200,6.0,2000,200.0,700
29/11/2021 11:17,1,Харків,Віддалено,1,25,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,"Adtech, ERP, Legal",Продуктова,до 200,1.0,3250,1000.0,
29/11/2021 11:17,1,Рівне,В офісі,1,27,Середня спеціальна,Немає,2,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,C# / .NET,"E-commerce, Fintech",Продуктова,до 200,0.25,450,100.0,
29/11/2021 11:17,1,Київ,"Частково віддалено, частково в офісі",1,35,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,"E-commerce, ERP, Legal",Продуктова,до 1000,1.5,2000,300.0,60
29/11/2021 11:17,1,Львів,Віддалено,1,27,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"Medtech, Security, Telecom",Аутстафінгова,до 200,5.0,5250,1000.0,
29/11/2021 11:18,1,Львів,В офісі,1,20,Студент,Немає,6,HR,Junior,,"E-commerce, Fintech, GameDev",Аутстафінгова,до 200,1.0,400,69.0,100
29/11/2021 11:18,1,Київ,"Частково віддалено, частково в офісі",0,21,Студент,Немає,5,Security Specialist,,,"Fintech, Security",Продуктова,до 200,1.0,540,0.0,
29/11/2021 11:18,1,Київ,Віддалено,1,32,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,,Gambling,Продуктова,до 1000,10.0,3000,600.0,3000
29/11/2021 11:18,1,Львів,В офісі,1,33,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"Embedded, Hardware, Internet of Things",Продуктова,до 200,7.0,2600,250.0,5000
29/11/2021 11:18,1,Харків,В офісі,0,33,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,PHP,"E-commerce, BI",Аутсорсингова,до 200,3.0,1200,300.0,
29/11/2021 11:18,1,Львів,Віддалено,1,28,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,Fintech,Аутстафінгова,понад 1000,6.0,5000,1800.0,1000
29/11/2021 11:18,1,Львів,Віддалено,1,19,Студент,Немає,4,"DevOps, SysAdmin",Intern/Trainee,Python,E-commerce,Аутсорсингова,понад 1000,0.25,520,0.0,
29/11/2021 11:18,1,Київ,Віддалено,1,41,Вища,Немає,5,"DevOps, SysAdmin",Team Lead,,"Big Data, Cloud Computing, Telecom",Аутсорсингова,понад 1000,10.0,5300,800.0,1000
29/11/2021 11:18,1,Київ,Віддалено,0,26,Вища,Немає,4,"Analyst (Business, Data, System)",Middle,,Telecom,Аутсорсингова,понад 1000,2.0,1500,700.0,
29/11/2021 11:19,1,Дніпро,"Частково віддалено, частково в офісі",1,34,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,,"Adtech, Media, Telecom",Продуктова,до 50,1.0,1300,0.0,
29/11/2021 11:19,1,Харків,Віддалено,1,35,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,C# / .NET,Insurance,Продуктова,до 200,7.0,1800,300.0,
29/11/2021 11:19,1,Львів,"Частково віддалено, частково в офісі",1,23,Вища,Немає,5,Designer,Team Lead,,"AR/VR, SAAS",Продуктова,до 50,5.0,2900,500.0,
29/11/2021 11:19,1,Одеса,Віддалено,1,22,Середня спеціальна,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,E-commerce,Продуктова,до 200,1.5,1000,640.0,
29/11/2021 11:19,1,Київ,Віддалено,0,21,Вища,Немає,4,"Data Science, Machine Learning, Big Data",Junior,Python,"Big Data, Data Science",Аутсорсингова,понад 1000,1.0,1000,500.0,
29/11/2021 11:19,1,Київ,Віддалено,1,25,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,Java,Security,Аутстафінгова,до 1000,1.0,1800,800.0,
29/11/2021 11:19,1,Київ,Віддалено,1,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Gambling,Аутсорсингова,понад 1000,3.0,1800,300.0,
29/11/2021 11:19,1,Інше,Віддалено,1,23,Студент,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"Adtech, CRM",Продуктова,до 50,2.0,1450,500.0,1400
29/11/2021 11:20,1,Київ,Віддалено,0,24,Вища,Немає,5,"Analyst (Business, Data, System)",Middle,SQL,Fintech,Інша,понад 1000,1.0,1000,500.0,
29/11/2021 11:20,1,Львів,"Частково віддалено, частково в офісі",1,18,Студент,Немає,4,HTML Coder,,JavaScript,Cloud Computing,Аутсорсингова,до 10 спеціалістів,1.0,350,50.0,
29/11/2021 11:20,1,Вінниця,"Частково віддалено, частково в офісі",1,31,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,Java,E-commerce,Аутстафінгова,до 50,1.0,850,400.0,850
29/11/2021 11:21,1,Київ,Віддалено,0,24,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,C# / .NET,Fintech,Аутсорсингова,понад 1000,5.0,3300,500.0,1500
29/11/2021 11:21,1,Харків,Віддалено,1,25,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"Internet of Things, Medtech",Аутсорсингова,понад 1000,4.0,4500,1400.0,
29/11/2021 11:22,1,Львів,Віддалено,1,33,Вища,Немає,3,"Analyst (Business, Data, System)",Middle,,"E-commerce, Manufacturing",Аутсорсингова,до 50,4.0,600,100.0,50
29/11/2021 11:22,1,Львів,Віддалено,1,25,Вища,Немає,5,HR,Team Lead,,Security,Продуктова,до 200,3.0,2400,550.0,250
29/11/2021 11:22,1,Київ,"Частково віддалено, частково в офісі",1,26,Вища,Немає,4,Designer,Middle,,Mobile,Продуктова,до 1000,5.0,3100,1300.0,
29/11/2021 11:22,1,Вінниця,Віддалено,0,34,Дві вищі,Немає,4,HR,Middle,,E-commerce,Аутсорсингова,до 1000,7.0,1900,500.0,
29/11/2021 11:22,1,Львів,В офісі,1,34,Дві вищі,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,"Insurance, Medtech",Продуктова,до 50,5.0,6500,1000.0,
29/11/2021 11:22,1,Запоріжжя,Віддалено,1,24,Середня спеціальна,Немає,4,Designer,Middle,,"E-commerce, Edtech, Fintech",Аутсорсингова,до 200,4.0,2000,500.0,
29/11/2021 11:22,1,Київ,"Частково віддалено, частково в офісі",1,20,Студент,Немає,5,"Analyst (Business, Data, System)",Junior,SQL,Legal,Продуктова,до 200,1.0,1000,300.0,
29/11/2021 11:22,1,Львів,Віддалено,0,35,Дві вищі,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,Automotive,Продуктова,до 200,7.0,4500,1800.0,4500
29/11/2021 11:22,1,Київ,Віддалено,1,34,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"E-commerce, Logistics",Аутстафінгова,понад 1000,6.0,2500,250.0,
29/11/2021 11:23,1,Кривий Ріг,Віддалено,1,21,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Junior,Python,"Data Science, Machine Learning",Аутсорсингова,до 10 спеціалістів,0.25,700,0.0,
29/11/2021 11:23,1,Київ,В офісі,1,36,Вища,Кандидат наук,5,"Data Science, Machine Learning, Big Data",Middle,Python,"Adtech, Machine Learning",Стартап,до 50,10.0,5200,0.0,
29/11/2021 11:23,1,Харків,"Частково віддалено, частково в офісі",0,26,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Junior,Python,Data Science,Аутсорсингова,до 1000,1.5,1000,500.0,
29/11/2021 11:23,1,Вінниця,В офісі,0,25,Вища,Немає,4,HR,Middle,,E-commerce,Аутстафінгова,до 50,2.0,485,185.0,
29/11/2021 11:23,1,Харків,Віддалено,0,26,Вища,Немає,5,"Analyst (Business, Data, System)",Senior,SQL,Big Data,Аутсорсингова,понад 1000,5.0,2600,1000.0,
29/11/2021 11:23,1,Київ,Віддалено,1,37,Вища,Немає,5,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",,JavaScript,"Automotive, Hardware, Mobile",Аутстафінгова,до 200,10.0,8000,1000.0,2000
29/11/2021 11:24,0,Хмельницький,Віддалено,0,35,Вища,Немає,5,Technical writer,,,"Mobile, Telecom",Продуктова,до 50,10.0,730,0.0,2000
29/11/2021 11:24,1,Київ,Віддалено,0,24,Дві вищі,Немає,4,"Analyst (Business, Data, System)",Middle,R,Security,Інша,до 10 спеціалістів,2.0,750,250.0,
29/11/2021 11:24,1,Львів,Віддалено,1,25,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,E-commerce,Аутсорсингова,до 1000,3.0,2500,1000.0,
29/11/2021 11:24,1,Миколаїв,Віддалено,1,25,Вища,Немає,5,"DevOps, SysAdmin",Junior,Python,Fintech,Аутсорсингова,понад 1000,1.5,650,0.0,
29/11/2021 11:24,1,Львів,Віддалено,0,32,Вища,Немає,6,ERP/CRM,,,ERP,Аутстафінгова,понад 1000,3.0,2200,900.0,
29/11/2021 11:24,1,Київ,,1,33,Вища,Немає,4,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",,PHP,"Gambling, High Load Systems",Продуктова,до 1000,10.0,5000,0.0,
29/11/2021 11:24,1,Харків,В офісі,0,22,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Security,Аутстафінгова,до 10 спеціалістів,0.5,780,250.0,
29/11/2021 11:24,1,Черкаси,"Частково віддалено, частково в офісі",0,29,Вища,Немає,5,"Marketing, SEO, Copywriter",Middle,,"E-commerce, Edtech, Fintech",Аутстафінгова,до 50,3.0,700,0.0,700
29/11/2021 11:24,1,Київ,В офісі,0,24,Вища,Немає,5,HR,Senior,,Edtech,Стартап,до 200,4.0,2500,1300.0,
29/11/2021 11:25,1,Харків,Віддалено,0,26,Вища,Немає,4,"Analyst (Business, Data, System)",Middle,JavaScript,GameDev,Продуктова,до 50,3.0,2000,300.0,200
