full_time,programming_language,total_experience,position,salary,region,english_level,title,male,company_type,year
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1640.0,Львів,5,Middle,0,Аутсорсингова,2020
1,,4.0,"Analyst (Business, Data, System)",2000.0,Київ,5,Team Lead,1,Інша,2020
1,,7.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1620.0,Харків,5,Middle,1,Аутстафінгова,2020
1,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Чернігів,5,Middle,1,Інша,2020
1,,6.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3000.0,Київ,5,Senior,0,Продуктова,2020
1,C#/.NET,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Стартап,2020
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Аутсорсингова,2020
1,JavaScript,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Вінниця,6,Middle,1,Аутстафінгова,2020
1,Java,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Львів,4,Middle,1,Аутсорсингова,2020
1,C#/.NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Миколаїв,6,Middle,1,Продуктова,2020
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Аутсорсингова,2020
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Львів,4,Middle,1,Аутсорсингова,2020
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Харків,4,Middle,1,Аутсорсингова,2020
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Не Україна,4,Middle,1,Продуктова,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Аутсорсингова,2020
1,JavaScript,6.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Тернопіль,5,Middle,1,Аутсорсингова,2020
1,,5.0,"Data Science, Machine Learning, Big Data",2000.0,Київ,5,Middle,1,Стартап,2020
1,,10.0,"DevOps, SysAdmin",3200.0,Дніпро,3,Middle,1,Аутсорсингова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,4,Middle,1,Аутсорсингова,2020
1,Python,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Львів,4,Middle,1,Продуктова,2020
1,Python,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Одеса,4,Middle,1,Продуктова,2020
1,,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Київ,4,Middle,1,Аутсорсингова,2020
1,Ruby,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Харків,5,Middle,1,Аутстафінгова,2020
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Не Україна,5,Middle,1,Аутстафінгова,2020
1,,2.0,"Data Science, Machine Learning, Big Data",2000.0,Київ,4,Middle,0,Аутсорсингова,2020
1,,5.0,Sales Manager,1000.0,Івано-Франківськ,6,Middle,0,Аутстафінгова,2020
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Львів,5,Middle,1,Аутсорсингова,2020
1,,4.0,HR,1300.0,Київ,5,Middle,0,Продуктова,2020
0,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,6,Middle,0,Продуктова,2020
1,Kotlin,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Дніпро,5,Middle,1,Продуктова,2020
0,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,4,Middle,0,Стартап,2020
1,Objective-C,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,6,Middle,1,Продуктова,2020
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",3000.0,Львів,6,Middle,0,Аутсорсингова,2020
0,,0.5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",250.0,Чернівці,3,Junior,1,Аутсорсингова,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Львів,5,Middle,1,Аутстафінгова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2950.0,Маріуполь,6,Senior,1,Продуктова,2020
1,C#/.NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,0,Аутсорсингова,2020
1,,6.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2950.0,Харків,5,Middle,1,Аутстафінгова,2020
1,TypeScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Аутсорсингова,2020
1,,5.0,Support,1000.0,Київ,5,Middle,1,Продуктова,2020
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2900.0,Дніпро,5,Senior,1,Аутстафінгова,2020
1,,10.0,"DevOps, SysAdmin",3900.0,Київ,5,Senior,1,Продуктова,2020
1,,8.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2900.0,Київ,5,Middle,1,Продуктова,2020
1,Dart,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Харків,3,Middle,1,Аутсорсингова,2020
1,C++,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Middle,1,Аутсорсингова,2020
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,4,Middle,1,Продуктова,2020
1,,4.0,"Analyst (Business, Data, System)",2000.0,Київ,5,Middle,0,Аутсорсингова,2020
1,,3.0,"Analyst (Business, Data, System)",2000.0,Київ,3,Senior,1,Продуктова,2020
1,Python,9.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",5200.0,Київ,5,Senior,1,Аутстафінгова,2020
1,,3.0,"Analyst (Business, Data, System)",2000.0,Київ,5,Middle,0,Продуктова,2020
0,,6.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2850.0,Київ,5,Senior,1,Аутсорсингова,2020
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Львів,5,Middle,0,Аутсорсингова,2020
1,Java,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,4,Middle,1,Аутсорсингова,2020
1,,0.25,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Одеса,5,Middle,1,Продуктова,2020
1,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,4,Middle,1,Продуктова,2020
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,5,Architect,1,Аутсорсингова,2020
1,Python,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Харків,5,Tech Lead,1,Аутсорсингова,2020
1,,3.0,HR,1300.0,Київ,5,Middle,0,Аутстафінгова,2020
1,,3.0,HR,1300.0,Київ,4,Middle,1,Аутстафінгова,2020
1,,8.0,Support,1000.0,Харків,6,Middle,0,Аутстафінгова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Одеса,5,Architect,1,Аутсорсингова,2020
1,,0.5,"Marketing, SEO, Copywriter",700.0,Київ,6,Junior,0,Аутсорсингова,2020
1,,10.0,Designer,1900.0,Харків,4,Senior,1,Аутсорсингова,2020
1,Python,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,6,Junior,1,Продуктова,2020
1,PHP,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",3000.0,Київ,2,Tech Lead,1,Продуктова,2020
1,PHP,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2960.0,Харків,4,Senior,1,Аутстафінгова,2020
1,,4.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2850.0,Полтава,6,Middle,1,Аутсорсингова,2020
1,,6.0,HR,1300.0,Харків,6,Head,1,Продуктова,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2960.0,Львів,5,Middle,1,Аутсорсингова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2950.0,Львів,5,Team Lead,1,Аутсорсингова,2020
1,,0.5,Support,1000.0,Одеса,6,Middle,1,Інша,2020
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2950.0,Хмельницький,6,Tech Lead,1,Аутсорсингова,2020
1,,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",5200.0,Львів,5,Senior,1,Аутсорсингова,2020
1,C#/.NET,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2950.0,Київ,6,Senior,1,Аутсорсингова,2020
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2950.0,Київ,5,Middle,1,Аутстафінгова,2020
1,Swift,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2945.0,Київ,4,Middle,1,Аутсорсингова,2020
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Київ,3,Middle,1,Продуктова,2020
1,,0.5,"DevOps, SysAdmin",1000.0,Тернопіль,3,Junior,1,Інша,2020
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2945.0,Харків,5,Senior,1,Аутсорсингова,2020
1,,4.0,HR,1250.0,Чернігів,5,Head,0,Продуктова,2020
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2945.0,Харків,5,Middle,1,Продуктова,2020
1,,1.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2828.0,Одеса,4,Middle,1,Стартап,2020
1,,2.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Дніпро,4,Middle,0,Аутсорсингова,2020
1,C#/.NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2945.0,Вінниця,5,Middle,1,Аутсорсингова,2020
1,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2925.0,Харків,4,Middle,1,Аутстафінгова,2020
1,,5.0,"Analyst (Business, Data, System)",1955.0,Вінниця,5,Middle,1,Аутсорсингова,2020
1,TypeScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2910.0,Київ,4,Middle,1,Аутсорсингова,2020
1,Java,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Дніпро,4,Tech Lead,1,Продуктова,2020
1,JavaScript,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Tech Lead,1,Аутсорсингова,2020
1,,3.0,HR,1250.0,Київ,4,Junior,1,Аутсорсингова,2020
0,PHP,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,4,Tech Lead,1,Інша,2020
1,,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Харків,5,Middle,1,Аутсорсингова,2020
1,,4.0,HR,1250.0,Київ,5,Senior,0,Стартап,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Senior,1,Аутсорсингова,2020
1,,10.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2813.0,Київ,5,Senior,1,Аутсорсингова,2020
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Senior,1,Продуктова,2020
1,Python,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Львів,4,Senior,1,Аутсорсингова,2020
1,,2.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2800.0,Львів,5,Middle,1,Продуктова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,6,Senior,1,Аутсорсингова,2020
1,Інше,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,6,Senior,1,Продуктова,2020
1,C#/.NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,6,Senior,1,Аутсорсингова,2020
1,Go,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Херсон,3,Senior,1,Аутсорсингова,2020
0,,2.0,"Analyst (Business, Data, System)",1900.0,Київ,5,Middle,1,Аутсорсингова,2020
1,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Харків,5,Senior,1,Продуктова,2020
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Львів,5,Senior,1,Аутсорсингова,2020
1,C++,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Senior,1,Аутсорсингова,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,4,Middle,1,Продуктова,2020
1,Ruby,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Ужгород,5,Middle,1,Стартап,2020
0,Інше,5.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Київ,3,Middle,0,Продуктова,2020
1,,3.0,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",2800.0,Київ,5,Middle,1,Стартап,2020
1,TypeScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Полтава,4,Middle,1,Аутсорсингова,2020
1,,5.0,HR,1250.0,Київ,5,Middle,0,Аутсорсингова,2020
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Middle,1,Продуктова,2020
1,,6.0,HR,1200.0,Київ,3,Head,0,Продуктова,2020
1,C#/.NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Запоріжжя,5,Middle,1,Аутсорсингова,2020
1,Go,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Львів,5,Middle,1,Стартап,2020
1,JavaScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Львів,5,Middle,1,Аутсорсингова,2020
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Одеса,4,Middle,1,Продуктова,2020
1,JavaScript,1.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Київ,3,Middle,0,Продуктова,2020
1,C,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Не Україна,5,Middle,1,Стартап,2020
1,,5.0,"Marketing, SEO, Copywriter",830.0,Дніпро,6,Middle,0,Аутсорсингова,2020
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,4,Middle,1,Продуктова,2020
1,,2.0,"Analyst (Business, Data, System)",1900.0,Київ,5,Middle,0,Стартап,2020
1,,3.0,"Analyst (Business, Data, System)",1900.0,Київ,5,Middle,1,Аутстафінгова,2020
1,JavaScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Middle,1,Аутсорсингова,2020
1,,2.0,"Analyst (Business, Data, System)",1900.0,Київ,5,Middle,0,Продуктова,2020
1,,2.0,HR,1200.0,Київ,4,Team Lead,0,Продуктова,2020
1,Python,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Middle,1,Продуктова,2020
1,,4.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Харків,4,Middle,1,Аутсорсингова,2020
1,Elixir,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Дніпро,2,Middle,1,Продуктова,2020
1,C++,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,5,Middle,1,Аутсорсингова,2020
1,C,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2900.0,Київ,3,Middle,1,Аутсорсингова,2020
1,C#/.NET,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Київ,3,Senior,1,Продуктова,2020
1,,3.0,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1600.0,Київ,4,Middle,1,Аутсорсингова,2020
1,Java,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Львів,5,Senior,1,Аутсорсингова,2020
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Львів,4,Senior,1,Аутстафінгова,2020
1,,1.0,"Marketing, SEO, Copywriter",456.0,Черкаси,4,Middle,0,Продуктова,2020
1,Swift,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Харків,4,Senior,1,Аутстафінгова,2020
1,Kotlin,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Київ,4,Senior,1,Аутсорсингова,2020
1,C#/.NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Київ,3,Senior,1,Аутсорсингова,2020
1,,4.0,Designer,1800.0,Київ,3,Middle,0,Продуктова,2020
1,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2850.0,Київ,4,Middle,1,Продуктова,2020
